1393257165240136048,-53,-0.033359036,-0.59834033,-0.02089763,0.80027455,
1393257165300866029,-66,-0.031843632,-0.597761,-0.019354988,0.80080783,
1393257165320519349,27,-0.032392304,-0.5976351,-0.019577255,0.8008744,
1393257165380944154,97,-0.032634534,-0.5969725,-0.019233491,0.80136687,
1393257165461510560,118,-0.03116959,-0.59706974,-0.014934864,0.8014444,
1393257165521874330,73,-0.028083486,-0.59861135,-0.00907769,0.8004957,
1393257165562218568,-47,-0.024914958,-0.5992501,-0.0058333566,0.80015284,
1393257165642937562,-21,-0.017610252,-0.59649485,0.004204193,0.8024127,
1393257165864342591,94,-0.029828267,-0.60257936,0.006400699,0.7974757,
1393257165965050599,-124,-0.029970711,-0.5974464,0.009471494,0.80129266,
1393257165985192201,-126,-0.02660099,-0.59625876,0.011495073,0.8022691,
1393257166025414369,-54,-0.024630677,-0.59500885,0.009912399,0.8032805,
1393257166065758607,97,-0.028394748,-0.5936984,0.0043994836,0.8041745,
1393257166226830384,-33,-0.014472,-0.5955337,-0.0039644027,0.8031902,
1393257166248497865,-14,-0.014368049,-0.59716773,-0.007203819,0.80195534,
1393257166327568910,-5,-0.01729594,-0.6031293,-0.017847572,0.7972562,
1393257166347985169,109,-0.016634353,-0.6066105,-0.01922281,0.7945927,
1393257166408196351,-11,-0.02008492,-0.6125584,-0.028893577,0.7896417,
1393257166509423158,-55,-0.03139155,-0.61051923,-0.04169537,0.7902799,
1393257166550957582,-78,-0.040059973,-0.6088516,-0.047560863,0.7908431,
1393257166569237611,30,-0.04412088,-0.60649705,-0.05120351,0.7922076,
1393257166629723451,9,-0.056274112,-0.60421073,-0.06171716,0.7924352,
1393257166670006654,123,-0.061928693,-0.60265934,-0.0659474,0.792854,
1393257166730431458,104,-0.06705679,-0.605185,-0.069062054,0.7902436,
1393257166751030824,42,-0.0682586,-0.60562867,-0.070480816,0.78967535,
1393257166770714662,78,-0.06963281,-0.6060617,-0.07253761,0.78903663,
1393257166811364076,-128,-0.070597745,-0.6073635,-0.076495014,0.78757477,
1393257166831139466,73,-0.069454536,-0.60757667,-0.07682486,0.78747994,
1393257166852501771,28,-0.067645706,-0.6072967,-0.076297276,0.7879045,
1393257166871422669,-38,-0.06608141,-0.6070819,-0.07579181,0.7882515,
1393257166931847474,68,-0.06530615,-0.6098458,-0.07748527,0.7860148,
1393257166952111146,79,-0.06413387,-0.61174405,-0.076007895,0.7847795,
1393257166972130677,88,-0.06132698,-0.61334985,-0.07287194,0.7840476,
1393257167012444398,-83,-0.056269206,-0.617175,-0.06663398,0.7819775,
1393257167052697083,39,-0.052702118,-0.6226444,-0.064635694,0.778048,
1393257167072838685,-50,-0.04895426,-0.6248375,-0.062789574,0.77668464,
1393257167155144593,-91,-0.03636201,-0.6278595,-0.05378728,0.7756141,
1393257167193688294,16,-0.03775886,-0.6300506,-0.0539235,0.7737589,
1393257167254082582,-100,-0.034979876,-0.6298258,-0.048136756,0.7744539,
1393257167295311830,-33,-0.037324063,-0.62884647,-0.048062522,0.7751445,
1393257167395104310,-16,-0.037687853,-0.62803626,-0.0422444,0.7761221,
1393257167456841371,-63,-0.032903112,-0.6273965,-0.03663168,0.77714163,
1393257167495812318,36,-0.031162309,-0.62757725,-0.035230145,0.7771323,
1393257167536095521,65,-0.034034155,-0.6290941,-0.036399405,0.7757302,
1393257167556755921,10,-0.035757273,-0.6304766,-0.037207697,0.77449095,
1393257167597557923,-109,-0.037461177,-0.63419384,-0.039322242,0.77126426,
1393257167636803529,7,-0.037806354,-0.6363214,-0.04205371,0.76934856,
1393257167677086732,82,-0.03851334,-0.6391864,-0.04540284,0.7667438,
1393257167717980287,0,-0.044690136,-0.6429051,-0.05006036,0.7630005,
1393257167777794740,81,-0.057087097,-0.6456847,-0.058838286,0.7591906,
1393257167818596742,-87,-0.052890845,-0.6466842,-0.059192933,0.75861603,
1393257168120751283,117,-0.04412235,-0.63052255,-0.0828979,0.770469,
1393257168180626771,58,-0.04080489,-0.6306664,-0.08602882,0.77019083,
1393257168201775453,-8,-0.039701063,-0.6307442,-0.08614654,0.77017164,
1393257168241051576,-84,-0.036747534,-0.62893707,-0.085549176,0.77186084,
1393257168261345765,17,-0.03534327,-0.6292716,-0.08513928,0.771699,
1393257168301476380,121,-0.033046927,-0.6302699,-0.08428542,0.7710796,
1393257168322228333,57,-0.031925704,-0.6293938,-0.08161806,0.77212864,
1393257168341759583,-18,-0.030923778,-0.6291249,-0.07706046,0.7728566,
1393257168382042787,-2,-0.029614974,-0.6284869,-0.06799189,0.7742766,
1393257168422936341,19,-0.03117131,-0.62872344,-0.061864346,0.77453727,
1393257168462578675,-49,-0.029613044,-0.63063395,-0.0575955,0.77337354,
1393257168482720277,5,-0.026648294,-0.6303111,-0.05574078,0.7738803,
1393257168503746888,-45,-0.02461129,-0.6288748,-0.054913938,0.7751743,
1393257168543175599,-43,-0.028396824,-0.62624747,-0.0580086,0.77694446,
1393257168564629457,-29,-0.031471495,-0.6247312,-0.05984881,0.7779066,
1393257168624352357,-115,-0.031702936,-0.62026185,-0.058756705,0.7815483,
1393257168704308412,-23,-0.029899728,-0.6209282,-0.057446674,0.7811876,
1393257168724999330,115,-0.03054619,-0.6212906,-0.058256537,0.78081435,
1393257168785775330,64,-0.031905968,-0.62291384,-0.06100961,0.7792549,
1393257168827065613,-115,-0.033577386,-0.625973,-0.06200627,0.77665025,
1393257168846230653,75,-0.033959225,-0.6284852,-0.061436825,0.7746474,
1393257168866585877,116,-0.034392934,-0.63094217,-0.061151993,0.77265096,
1393257168886483338,103,-0.03491307,-0.6325296,-0.061801057,0.7712769,
1393257168906624940,-26,-0.035168957,-0.6336387,-0.06294033,0.7702621,
1393257169148354676,-29,-0.052820563,-0.6301275,-0.07307901,0.7712385,
1393257169249062684,69,-0.056592003,-0.62522125,-0.07916275,0.77435714,
1393257169330178406,37,-0.047654912,-0.6248368,-0.080913946,0.77508765,
1393257169349770692,-115,-0.047060713,-0.6251658,-0.08070664,0.77488023,
1393257169390053895,18,-0.04844309,-0.62623376,-0.08090353,0.7739116,
1393257169430886414,-51,-0.047583967,-0.6273649,-0.07968284,0.77317506,
1393257169510872987,4,-0.040178575,-0.6303843,-0.071950756,0.7718966,
1393257169551186707,6,-0.036545895,-0.632021,-0.067923576,0.77110326,
1393257169611580994,106,-0.02883485,-0.6340029,-0.056873478,0.77069724,
1393257169632363465,-94,-0.02888289,-0.63490665,-0.054743886,0.7701055,
