1396206504849,255,0,0
1396206507012,255,18,0
1396206508012,255,18,0
1396206509029,255,18,0
1396206510044,255,18,0
1396206511023,255,18,0
1396206512030,255,18,0
1396206513026,255,18,0
1396206514024,255,18,0
1396206515004,255,18,0
1396206516025,255,18,0
1396206517021,255,18,0
1396206518007,255,18,0
1396206519030,255,18,0
