1396206137755489973,0,0.17073059,9.225876,3.77977,
1396206137775601057,0,0.8027191,9.427612,3.7363281,
1396206137795712141,0,1.1585846,9.503189,4.1820526,
1396206137815975813,0,0.83128357,9.343109,4.2010956,
1396206137836025862,0,0.36532593,9.259201,3.8791504,
1396206137856197981,0,0.5509949,9.428207,3.1471863,
1396206137876370100,0,0.8122406,9.547226,3.1293335,
1396206137896389632,0,0.85687256,9.478195,3.2299042,
1396206137916683821,0,0.84020996,9.526993,3.3495178,
1396206137936764387,0,0.8289032,9.515686,3.3983154,
1396206137956905989,0,0.78308105,9.428207,3.600647,
1396206137977047591,0,0.75927734,9.359772,3.7827454,
1396206137997158675,0,0.8461609,9.436539,3.748825,
1396206138017361311,0,0.7616577,9.422256,3.2191925,
1396206138037411360,0,0.6956024,9.441895,3.0585175,
1396206138057644514,0,0.7116699,9.399048,3.3167877,
1396206138077755598,0,0.6717987,9.411545,3.4738922,
1396206138097897200,0,0.7473755,9.472839,3.285843,
1396206138118130354,0,0.49446106,9.38298,3.52388,
1396206138138210921,0,0.12490845,9.360367,4.178482,
1396206138158352522,0,0.67536926,9.592453,4.0862427,
1396206138178494124,0,0.83306885,9.687073,3.369156,
1396206138198635725,0,0.57658386,9.576981,2.946045,
1396206138218807844,0,0.44566345,9.688263,3.1882477,
1396206138238857893,0,0.55992126,9.900711,3.600647,
1396206138258938460,0,0.4920807,9.847153,3.7881012,
1396206138279141096,0,0.3439026,9.7751465,3.8357086,
1396206138299313216,0,0.14990234,9.542465,3.7625122,
1396206138319515852,0,0.14930725,9.452011,3.8404694,
1396206138339834612,0,0.20108032,9.408569,3.556015,
1396206138359945696,0,0.1290741,9.312164,3.3941498,
1396206138380087298,0,-0.18156433,9.251465,3.465561,
1396206138400259417,0,-0.45352173,9.107452,3.8136902,
1396206138420431536,0,-0.15597534,9.200287,3.9821014,
1396206138440512102,0,0.34033203,9.355011,3.863083,
1396206138460684222,0,0.62776184,9.501999,3.2882233,
1396206138480795306,0,0.96339417,9.725159,2.8365479,
1396206138500936907,0,0.827713,9.718613,2.485443,
1396206138521170061,0,0.16477966,9.60495,2.6984863,
1396206138541281145,0,-0.2916565,9.342514,3.851181,
1396206138561209124,0,-0.1589508,9.324661,4.433182,
1396206138581564349,0,0.24214172,9.490097,3.8041687,
1396206138601705950,0,0.539093,9.713257,3.017456,
1396206138621878069,0,0.47660828,9.728134,2.4598541,
1396206138641928118,0,0.18382263,9.537109,2.2527618,
1396206138662161272,0,0.1374054,9.439514,2.5146027,
1396206138682211321,0,0.28855896,9.4865265,3.0138855,
1396206138702352923,0,0.51052856,9.499619,3.1763458,
1396206138722525042,0,0.3355713,9.463913,3.0198364,
1396206138742636126,0,0.10110474,9.375244,2.6044617,
1396206138762930315,0,-0.094680786,9.299667,2.4176025,
1396206138782949847,0,-0.032196045,9.369888,2.72229,
1396206138803091448,0,-0.038742065,9.362152,3.1168365,
1396206138823294085,0,-0.16133118,9.341324,3.2757263,
1396206138843405169,0,0.054092407,9.465698,3.1215973,
1396206138863546770,0,0.20524597,9.571625,2.6413574,
1396206138883688372,0,0.25880432,9.659103,2.4128418,
1396206138903799456,0,0.34449768,9.950104,2.414032,
1396206138923971575,0,0.46827698,10.011398,2.4759216,
1396206138944082659,0,0.3522339,9.95665,2.459259,
1396206139004537981,0,0.7140503,10.133392,2.2944183,
1396206139024710101,0,0.21000671,9.894165,2.305725,
1396206139044790667,0,-0.23809814,9.748367,2.189682,
1396206139064901751,0,-0.41127014,9.806091,1.9677124,
1396206139085012835,0,-0.46601868,9.879883,1.914154,
1396206139105215472,0,-0.5392151,9.790619,2.2271729,
1396206139125418108,0,-0.45768738,9.869766,2.7937012,
1396206139145511686,0,0.017196655,9.978668,2.7389526,
1396206139165653287,0,0.5051727,10.154816,2.606842,
1396206139185764371,0,0.6729889,10.136963,2.5437622,
1396206139205936490,0,0.84794617,10.05246,2.5895844,
1396206139226108610,0,0.8116455,10.028656,2.2866821,
1396206139246311246,0,0.64382935,9.997711,1.6136322,
1396206139266300260,0,0.3355713,9.825134,1.1125641,
1396206139286472379,0,0.06480408,9.553177,1.3232269,
1396206139306675016,0,0.2195282,9.504974,2.2956085,
1396206139326908170,0,0.9294739,9.615067,3.504242,
1396206139347049772,0,1.0187378,9.529373,4.101715,
1396206139367069303,0,0.6307373,9.3806,3.7881012,
1396206139387210904,0,0.5093384,9.464508,3.1876526,
1396206139407352506,0,0.85032654,9.672791,3.3025055,
1396206139427555143,0,1.1300201,9.816208,3.6369476,
1396206139447788297,0,0.78248596,9.813232,3.0954132,
1396206139467746793,0,0.38674927,9.713257,2.0914917,
1396206139487796842,0,0.25880432,9.585312,1.4303436,
