471172515000,0,990.75,0.0,0.0,
471273773000,0,990.74,0.0,0.0,
471320648000,0,990.70996,0.0,0.0,
471367462000,0,990.72,0.0,0.0,
471469024000,0,990.75,0.0,0.0,
471523712000,0,990.77997,0.0,0.0,
471570648000,0,990.76996,0.0,0.0,
471617462000,0,990.77997,0.0,0.0,
471672149000,0,990.76996,0.0,0.0,
471820617000,0,990.75995,0.0,0.0,
471922149000,0,990.77997,0.0,0.0,
471969207000,0,990.73,0.0,0.0,
472023742000,0,990.72,0.0,0.0,
472117462000,0,990.75,0.0,0.0,
472219024000,0,990.77997,0.0,0.0,
472273773000,0,990.73,0.0,0.0,
472320648000,0,990.69,0.0,0.0,
472367462000,0,990.72,0.0,0.0,
472422210000,0,990.75,0.0,0.0,
472469055000,0,990.74,0.0,0.0,
472523742000,0,990.69995,0.0,0.0,
472570617000,0,990.81,0.0,0.0,
472672119000,0,990.77997,0.0,0.0,
472773742000,0,990.75,0.0,0.0,
472820800000,0,990.74,0.0,0.0,
472868133000,0,990.83997,0.0,0.0,
472969024000,0,990.79,0.0,0.0,
473118377000,0,990.75,0.0,0.0,
473273742000,0,990.77997,0.0,0.0,
473422393000,0,990.81,0.0,0.0,
473469177000,0,990.77997,0.0,0.0,
473523742000,0,990.75,0.0,0.0,
473570617000,0,990.77997,0.0,0.0,
473617492000,0,990.89996,0.0,0.0,
473672119000,0,990.85,0.0,0.0,
473719573000,0,990.75,0.0,0.0,
473820587000,0,990.74,0.0,0.0,
473867492000,0,990.83997,0.0,0.0,
473922149000,0,990.63,0.0,0.0,
473970275000,0,990.77997,0.0,0.0,
474023834000,0,990.76996,0.0,0.0,
474070617000,0,990.75995,0.0,0.0,
474172180000,0,990.87,0.0,0.0,
474219085000,0,990.83997,0.0,0.0,
474320587000,0,990.79,0.0,0.0,
474422576000,0,990.77997,0.0,0.0,
474469207000,0,990.75,0.0,0.0,
474523834000,0,990.79,0.0,0.0,
474571136000,0,990.81,0.0,0.0,
474617492000,0,990.85,0.0,0.0,
474672119000,0,990.75,0.0,0.0,
474719055000,0,990.77997,0.0,0.0,
474774383000,0,990.75,0.0,0.0,
474821807000,0,990.87,0.0,0.0,
474922119000,0,990.83997,0.0,0.0,
475024444000,0,990.81,0.0,0.0,
475070861000,0,990.83997,0.0,0.0,
475117492000,0,990.72,0.0,0.0,
475172576000,0,990.75995,0.0,0.0,
475219116000,0,990.87,0.0,0.0,
475320617000,0,990.86,0.0,0.0,
475367553000,0,990.82996,0.0,0.0,
475422882000,0,990.79,0.0,0.0,
475469055000,0,990.77997,0.0,0.0,
475570617000,0,990.73,0.0,0.0,
475617492000,0,990.83997,0.0,0.0,
475672149000,0,990.82996,0.0,0.0,
475719024000,0,990.86,0.0,0.0,
475773803000,0,990.87,0.0,0.0,
475820617000,0,990.82,0.0,0.0,
476023742000,0,990.81,0.0,0.0,
476070617000,0,990.75995,0.0,0.0,
