1394397909652670212,113,0.0070841857,-0.6450727,0.011682569,0.76399904,
1394397909672567673,66,0.0071691317,-0.64521885,0.011726015,0.7638742,
1394397909692770309,4,0.007350221,-0.64494497,0.0120058535,0.76409936,
1394397909712240524,8,0.007589978,-0.6447345,0.012452842,0.76426744,
1394397909732321091,34,0.007608037,-0.6447085,0.012754762,0.76428425,
1394397909751974411,47,0.0069951094,-0.64482015,0.012901222,0.7641935,
1394397909772604294,-111,0.0059198905,-0.6449344,0.012800961,0.76410776,
1394397909791891403,86,0.0046339165,-0.6449733,0.012488969,0.764089,
1394397909811971970,78,0.0036596076,-0.64491475,0.0121271685,0.76414955,
1394397909831442184,100,0.0030928794,-0.6446863,0.011846773,0.7643492,
1394397909851339645,9,0.0027568152,-0.6446597,0.011753454,0.7643743,
1394397909871237106,-40,0.0027259747,-0.6446688,0.011448314,0.7643714,
1394397909887960739,13,0.0025775798,-0.64487237,0.011003047,0.7642067,
1394397909908468552,46,0.002568979,-0.6452416,0.010400489,0.7639035,
1394397909931173630,14,0.0025536176,-0.64554155,0.009840401,0.76365745,
1394397909950704880,-52,0.002466438,-0.6452781,0.009685701,0.7638824,
1394397909968038864,43,0.002595519,-0.6448161,0.009876786,0.76426953,
1394397909989157028,90,0.0028078174,-0.64449644,0.010376745,0.76453173,
1394397910010336227,30,0.0030429158,-0.6443584,0.011240207,0.76463497,
1394397910027670212,-96,0.0032024346,-0.64444065,0.012144334,0.76455116,
1394397910045065231,105,0.0030998576,-0.64428324,0.01301307,0.76466995,
1394397910070699997,99,0.0030020047,-0.6438297,0.013946901,0.7650358,
1394397910086080856,112,0.0033888563,-0.64390546,0.015276034,0.76494503,
1394397910106832809,32,0.0035055638,-0.6443196,0.016324643,0.76457405,
1394397910129537888,-82,0.0036247375,-0.64485544,0.017560575,0.76409423,
1394397910149740524,-39,0.003751789,-0.6456385,0.018486353,0.76341015,
1394397910166769333,75,0.0037256938,-0.64617443,0.019008303,0.7629439,
1394397910187887497,-107,0.0035883144,-0.64641297,0.019317014,0.7627347,
1394397910209005661,-60,0.00374611,-0.64657927,0.019632956,0.7625849,
