1394397624911610174,-54,0.20568544,-0.60121363,0.25563583,0.7286192,3.1415927,
1394397624931507635,17,0.20255333,-0.6025263,0.25187275,0.7297221,3.1415927,
1394397624951374578,32,0.19904897,-0.60382247,0.24803545,0.7309284,3.1415927,
1394397624966267157,-125,0.19607028,-0.6055883,0.24379992,0.73169726,3.1415927,
1394397624986927557,-47,0.1932336,-0.6076486,0.23946562,0.73217493,3.1415927,
1394397625011005926,-31,0.1896579,-0.6094526,0.23489219,0.7330914,3.1415927,
1394397625030872870,127,0.18596195,-0.61127496,0.23027347,0.73398584,3.1415927,
1394397625043293524,-127,0.18126257,-0.6126452,0.22550943,0.7354966,3.1415927,
1394397625055714178,-124,0.17635325,-0.61402017,0.22027013,0.73712945,3.1415927,
1394397625080586004,48,0.17166564,-0.61554706,0.21459495,0.73863506,3.1415927,
1394397625110401678,-47,0.1670492,-0.61710095,0.20850351,0.74014,3.1415927,
1394397625130268621,-7,0.16221192,-0.61853975,0.2028229,0.741592,3.1415927,
1394397625150166082,-21,0.15717335,-0.6200226,0.19710326,0.7429797,3.1415927,
1394397625160084295,52,0.15278724,-0.62198555,0.19145025,0.74373174,3.1415927,
1394397625189899969,74,0.14829803,-0.62380564,0.18607159,0.7444807,3.1415927,
1394397625214741278,-21,0.14333369,-0.6253616,0.18008299,0.7456195,3.1415927,
1394397625234638739,-107,0.13871461,-0.6273225,0.17460607,0.7461484,3.1415927,
1394397625244953680,103,0.13480452,-0.62953544,0.1688378,0.7463288,3.1415927,
1394397625255268621,-80,0.13038395,-0.63158345,0.16298851,0.7466841,3.1415927,
1394397625279346991,97,0.12677711,-0.6345109,0.15825908,0.74584013,3.1415927,
1394397625299244452,-12,0.123284824,-0.6371215,0.15373026,0.745147,3.1415927,
1394397625329029608,108,0.11881851,-0.63905674,0.14888144,0.7451999,3.1415927,
1394397625348896551,-1,0.11430368,-0.6407797,0.14404835,0.7453765,3.1415927,
1394397625368794012,-28,0.110179186,-0.6427735,0.13974409,0.74510026,3.1415927,
1394397625393635321,-96,0.1060521,-0.6445786,0.13530587,0.7449589,3.1415927,
1394397625413502264,109,0.10214971,-0.64615476,0.13064253,0.7449711,3.1415927,
1394397625418476629,-37,0.09839495,-0.6474487,0.12604281,0.7451455,3.1415927,
1394397625438374090,30,0.09490458,-0.64854866,0.122169144,0.7452868,3.1415927,
1394397625458241034,106,0.09147236,-0.64957625,0.118596256,0.74539816,3.1415927,
1394397625483082342,-94,0.08762554,-0.6506069,0.11471205,0.74556935,3.1415927,
1394397625507923651,-64,0.08429541,-0.6517243,0.11068282,0.7455864,3.1415927,
1394397625532795477,59,0.08139664,-0.65309787,0.107221685,0.74521226,3.1415927,
1394397625545185614,-86,0.07937139,-0.6544895,0.10473795,0.74456275,3.1415927,
1394397625557606268,-67,0.07771849,-0.65597093,0.102089085,0.74380094,3.1415927,
1394397625587421942,109,0.076164864,-0.65743256,0.09975441,0.74298745,3.1415927,
1394397625607319403,24,0.07382765,-0.6580628,0.09829239,0.7428603,3.1415927,
1394397625632160711,-82,0.070966125,-0.6584854,0.09691594,0.74294555,3.1415927,
1394397625652027655,-77,0.06830649,-0.6588962,0.09567381,0.7429916,3.1415927,
1394397625657246161,29,0.0656888,-0.65893126,0.094602615,0.74333364,3.1415927,
1394397625676960516,-39,0.06218973,-0.6588096,0.092669554,0.7439857,3.1415927,
1394397625702503729,-126,0.05915178,-0.6585214,0.09034544,0.744774,3.1415927,
1394397625721607733,-39,0.056626074,-0.6582957,0.08812802,0.7454353,3.1415927,
1394397625746479559,5,0.054183356,-0.6583377,0.085811384,0.7458499,3.1415927,
1394397625766346502,62,0.05187871,-0.658102,0.08327073,0.74650943,3.1415927,
1394397625776295233,-122,0.049204476,-0.65605813,0.08052476,0.7487873,3.1415927,
1394397625801136541,-38,0.04597978,-0.6538254,0.07641815,0.751371,3.1415927,
1394397625825977850,-5,0.04395381,-0.65272194,0.07329521,0.75276154,3.1415927,
1394397625830952215,-72,0.043216456,-0.6522436,0.07093999,0.7534442,3.1415927,
1394397625855793524,39,0.042651843,-0.65200824,0.069303334,0.7538323,3.1415927,
1394397625875690985,107,0.04289782,-0.6521479,0.06760683,0.7538516,3.1415927,
1394397625900532293,-49,0.042598978,-0.65169376,0.06437086,0.7545442,3.1415927,
1394397625925373602,58,0.041926228,-0.6506605,0.061334975,0.7557255,3.1415927,
1394397625950245428,57,0.041053317,-0.6495814,0.05862936,0.7569156,3.1415927,
1394397625970875311,-6,0.03960557,-0.6479395,0.055679385,0.75862086,3.1415927,
1394397625975361395,-54,0.036880106,-0.64555943,0.05155826,0.76107466,3.1415927,
1394397626000690985,-122,0.0337793,-0.6426793,0.04735405,0.763924,3.1415927,
1394397626019794989,-88,0.031016167,-0.6400663,0.044316605,0.7664132,3.1415927,
1394397626034962225,-106,0.029146956,-0.63912827,0.04219122,0.7673887,3.1415927,
1394397626060322332,109,0.029142711,-0.6395814,0.04061505,0.76709634,3.1415927,
1394397626084400702,-87,0.03000825,-0.6404354,0.039106805,0.76642853,3.1415927,
1394397626104267645,-76,0.030145977,-0.6401995,0.03711691,0.7667191,3.1415927,
1394397626114216375,99,0.030807741,-0.6404658,0.03551138,0.7665464,3.1415927,
1394397626139057684,-10,0.03146703,-0.64092606,0.034661803,0.7661737,3.1415927,
1394397626158955145,49,0.03417196,-0.64191705,0.034242824,0.76524645,3.1415927,
1394397626176319647,-62,0.03728873,-0.64327675,0.033900734,0.76397336,3.1415927,
1394397626193714666,-120,0.0385726,-0.643849,0.031934954,0.76351213,3.1415927,
1394397626218586493,-21,0.038445886,-0.6436101,0.030143885,0.7637927,3.1415927,
1394397626239185858,-87,0.03840273,-0.64359164,0.028726198,0.76386505,3.1415927,
1394397626253529120,-5,0.038618732,-0.6441149,0.027925087,0.7634427,3.1415927,
1394397626273212957,-63,0.039491117,-0.64488703,0.028158862,0.76273733,3.1415927,
1394397626298817205,62,0.03992047,-0.6453478,0.028364794,0.76231754,3.1415927,
1394397626308002996,-44,0.040541817,-0.64615226,0.02819387,0.7616093,3.1415927,
1394397626332844305,-84,0.040778324,-0.6473325,0.028440474,0.7605846,3.1415927,
