1396206610983835437,2,-13.978577,-69.77997,-51.419067,
1396206611003977038,2,-14.15863,-70.01953,-51.419067,
1396206611024118640,2,-14.279175,-70.259094,-51.119995,
1396206611044870593,2,-14.279175,-70.43915,-51.05896,
1396206611065134265,2,-14.15863,-70.49866,-51.05896,
1396206611084604480,2,-14.4592285,-70.6192,-50.93994,
1396206611104807116,2,-14.579773,-70.799255,-50.639343,
1396206611124887683,2,-14.518738,-70.9198,-50.759888,
1396206611145578601,2,-14.639282,-70.97931,-50.819397,
1396206611165842273,2,-14.639282,-70.858765,-50.759888,
1396206611185251452,2,-14.819336,-70.739746,-50.93994,
1396206611206033923,2,-14.819336,-70.67871,-50.819397,
1396206611225504138,2,-15.058899,-70.739746,-50.639343,
1396206611246103503,2,-14.99939,-70.43915,-50.579834,
1396206611266519763,2,-14.99939,-70.37964,-50.698853,
1396206611285959460,2,-15.058899,-70.37964,-50.45929,
1396206611306223132,2,-15.058899,-70.3186,-50.338745,
1396206611326303698,2,-15.238953,-70.199585,-50.15869,
1396206611348489978,2,-14.93988,-70.3186,-50.15869,
1396206611366647937,2,-14.878845,-70.01953,-50.15869,
1396206611386728503,2,-14.759827,-70.07904,-50.39978,
1396206611406778552,2,-14.759827,-70.07904,-50.5188,
1396206611427011706,2,-14.6987915,-69.83948,-50.45929,
1396206611447733142,2,-14.579773,-69.659424,-50.759888,
1396206611468057849,2,-14.579773,-69.958496,-50.99945,
1396206611487705213,2,-14.338684,-69.958496,-50.99945,
1396206611508304578,2,-14.579773,-70.13855,-50.819397,
1396206611527988416,2,-14.579773,-70.3186,-50.878906,
1396206611549076063,2,-14.639282,-70.259094,-50.639343,
1396206611568973523,2,-14.4592285,-70.55969,-50.45929,
1396206611588413221,2,-14.579773,-70.67871,-50.45929,
1396206611608524305,2,-14.819336,-70.858765,-50.219727,
1396206611628635389,2,-14.759827,-70.6192,-50.15869,
1396206611649387342,2,-14.6987915,-70.67871,-50.039673,
1396206611669712049,2,-14.639282,-70.43915,-50.099182,
1396206611689060193,2,-14.639282,-70.49866,-50.15869,
1396206611709262830,2,-14.759827,-70.55969,-50.15869,
1396206611729343397,2,-14.6987915,-70.37964,-50.338745,
1396206611749973279,2,-14.759827,-70.49866,-50.219727,
1396206611769626600,2,-14.6987915,-70.37964,-50.279236,
1396206611789768201,2,-14.6987915,-70.49866,-50.279236,
1396206611810672742,2,-14.759827,-70.67871,-50.338745,
1396206611830173475,2,-14.759827,-70.67871,-50.338745,
1396206611851200086,2,-14.878845,-70.67871,-50.45929,
1396206611870487195,2,-14.878845,-70.67871,-50.639343,
1396206611890476209,2,-14.93988,-70.6192,-50.639343,
1396206611910678846,2,-14.878845,-70.55969,-50.759888,
1396206611930759412,2,-14.93988,-70.49866,-50.759888,
1396206611951419813,2,-14.93988,-70.37964,-50.819397,
1396206611971897107,2,-15.238953,-70.13855,-51.05896,
1396206611991184217,2,-15.179443,-70.07904,-51.298523,
1396206612011325818,2,-15.058899,-70.07904,-50.93994,
1396206612031467420,2,-15.058899,-70.07904,-50.819397,
1396206612051914197,2,-15.359497,-69.958496,-50.819397,
1396206612072544080,2,-15.359497,-69.958496,-50.99945,
1396206612091892225,2,-15.359497,-69.958496,-50.878906,
1396206612112369520,2,-15.359497,-69.89899,-50.878906,
1396206612132236463,2,-15.238953,-69.83948,-50.878906,
1396206612153354627,2,-15.179443,-69.53888,-50.878906,
1396206612173313123,2,-14.99939,-69.29932,-50.93994,
1396206612192600232,2,-14.878845,-69.11926,-51.119995,
1396206612232883436,2,-14.399719,-68.99872,-51.478577,
1396206612254581434,2,-14.15863,-68.93921,-51.89972,
1396206612273960096,2,-13.978577,-69.11926,-51.89972,
1396206612293289954,2,-13.919067,-69.05975,-51.95923,
