1394396293409962897,0,-0.040786743,0.031967163,0.0016937256,0.0024414063,0.012176514,0.010757446,
1394396293430104498,0,-0.08377075,-0.014801025,-0.009017944,0.0024414063,0.012176514,0.010757446,
1394396293450246100,0,-0.13569641,0.0016021729,-0.01838684,0.0024414063,0.012176514,0.010757446,
1394396293470387701,0,-0.1365509,0.047073364,-0.021240234,0.0024414063,0.012176514,0.010757446,
1394396293490529303,0,-0.12705994,0.02394104,-0.023864746,0.0024414063,0.012176514,0.010757446,
1394396293510670905,0,-0.10232544,0.04374695,-0.011428833,0.0024414063,0.012176514,0.010757446,
1394396293530812506,0,-0.06967163,0.035095215,-0.012268066,0.0024414063,0.012176514,0.010757446,
1394396293550954108,0,-0.06314087,-0.016403198,-0.03729248,0.0024414063,0.012176514,0.010757446,
1394396293571095709,0,-0.059143066,-0.010314941,-0.03604126,0.0024414063,0.012176514,0.010757446,
1394396293591237311,0,-0.021560669,0.05015564,-0.012619019,0.0024414063,0.012176514,0.010757446,
1394396293611378912,0,-0.016342163,0.0869751,0.010391235,0.0024414063,0.012176514,0.010757446,
1394396293631520514,0,-0.019546509,0.09951782,0.014205933,0.0024414063,0.012176514,0.010757446,
1394396293651662115,0,-0.022964478,0.04408264,0.0074005127,0.0024414063,0.012176514,0.010757446,
1394396293671803717,0,-0.03289795,-0.020614624,-0.0046081543,0.0024414063,0.012176514,0.010757446,
1394396293691945319,0,-0.0398407,-0.026519775,-0.0029754639,0.0024414063,0.012176514,0.010757446,
1394396293712086920,0,-0.045288086,-0.011962891,0.004699707,0.0024414063,0.012176514,0.010757446,
1394396293732228522,0,-0.054382324,0.014831543,0.0178833,0.0024414063,0.012176514,0.010757446,
1394396293752370123,0,-0.03163147,-0.008468628,0.027893066,0.0024414063,0.012176514,0.010757446,
1394396293772511725,0,-0.010375977,-0.0042266846,0.0259552,0.0024414063,0.012176514,0.010757446,
1394396293792653326,0,0.0010681152,0.031326294,0.029571533,0.0024414063,0.012176514,0.010757446,
1394396293812794928,0,-0.020523071,0.047805786,0.038360596,0.0024414063,0.012176514,0.010757446,
1394396293832930616,0,-0.03717041,0.017578125,0.040374756,0.0024414063,0.012176514,0.010757446,
1394396293853072217,0,-0.030807495,0.021530151,0.046340942,0.0024414063,0.012176514,0.010757446,
1394396293873213819,0,-0.004135132,0.0340271,0.045928955,0.0024414063,0.012176514,0.010757446,
1394396293893355420,0,0.03404236,-0.009887695,0.034820557,0.0024414063,0.012176514,0.010757446,
1394396293913497022,0,0.041030884,-0.012329102,0.02558899,0.0024414063,0.012176514,0.010757446,
1394396293933638623,0,0.03199768,0.012863159,0.023590088,0.0024414063,0.012176514,0.010757446,
1394396293953780225,0,0.03578186,0.03666687,0.015487671,0.0024414063,0.012176514,0.010757446,
1394396293973921826,0,0.061828613,0.04310608,0.001876831,0.0024414063,0.012176514,0.010757446,
1394396293994063428,0,0.050949097,0.009155273,-0.009017944,0.0024414063,0.012176514,0.010757446,
