1394396051402083897,-13,0.19165453,-0.6323853,0.23492335,0.71285933,3.1415927,
1394396051425521397,2,0.191537,-0.63255847,0.2343644,0.71292126,3.1415927,
1394396051441146397,2,0.19159792,-0.63284725,0.23390572,0.7127992,3.1415927,
1394396051464583897,85,0.19168659,-0.6330518,0.2336829,0.7126668,3.1415927,
1394396051480208897,-18,0.19166288,-0.6331111,0.2334206,0.71270645,3.1415927,
1394396051503646397,-65,0.19128259,-0.63302124,0.2334257,0.71288675,3.1415927,
1394396051519271397,12,0.19118005,-0.633164,0.23324834,0.71284556,3.1415927,
1394396051550521397,24,0.19183666,-0.6334752,0.23363306,0.71226645,3.1415927,
1394396051589583897,-31,0.1912597,-0.633392,0.23369022,0.7124768,3.1415927,
1394396051605208897,85,0.19085337,-0.63323295,0.23368792,0.71272784,3.1415927,
1394396051636458897,64,0.19105491,-0.6335173,0.23438336,0.71219254,3.1415927,
1394396051659896397,-43,0.19063811,-0.63352126,0.23431423,0.7123235,3.1415927,
1394396051683333897,26,0.19055685,-0.63357466,0.23385191,0.71244967,3.1415927,
1394396051698958897,107,0.19058566,-0.63371235,0.23353337,0.712424,3.1415927,
1394396051722396397,62,0.19110541,-0.6335242,0.23413861,0.71225345,3.1415927,
1394396051738021397,-43,0.19145569,-0.6334092,0.23506252,0.7119573,3.1415927,
1394396051761458897,-25,0.1911652,-0.6330091,0.23567927,0.71218723,3.1415927,
1394396051784896397,-114,0.1906695,-0.63267875,0.2358308,0.7125634,3.1415927,
1394396051800521397,-122,0.19013873,-0.632126,0.23543623,0.71332586,3.1415927,
1394396051839583897,-31,0.19042726,-0.63215554,0.2355233,0.71319395,3.1415927,
1394396051863021397,-14,0.19056699,-0.6321786,0.23539154,0.7131797,3.1415927,
1394396051878646397,47,0.19034952,-0.63210833,0.23495859,0.71344274,3.1415927,
1394396051902083897,86,0.19019847,-0.63224095,0.23494864,0.7133688,3.1415927,
1394396051917708897,96,0.19018029,-0.63243115,0.2349131,0.7132168,3.1415927,
1394396051941146397,72,0.18981914,-0.6324396,0.23453775,0.713429,3.1415927,
1394396051964583897,-78,0.18919663,-0.63206196,0.23418179,0.71404564,3.1415927,
1394396051980208897,22,0.18892783,-0.63189554,0.23380567,0.7143873,3.1415927,
1394396052003646397,-95,0.18855007,-0.6317307,0.23317745,0.7148381,3.1415927,
1394396052027083897,-73,0.18878037,-0.63158906,0.23332404,0.71485466,3.1415927,
1394396052042708897,65,0.18896657,-0.6314419,0.23345272,0.7148934,3.1415927,
1394396052058333897,-12,0.18946852,-0.63129157,0.23397997,0.71472096,3.1415927,
1394396052081771397,49,0.18944716,-0.63113636,0.23403178,0.7148467,3.1415927,
1394396052097396397,31,0.18924569,-0.6309159,0.23418649,0.71504396,3.1415927,
1394396052120833897,-95,0.1891394,-0.6308711,0.23385662,0.71521956,3.1415927,
1394396052144271397,113,0.18939178,-0.63114846,0.23393907,0.714881,3.1415927,
1394396052159896397,-102,0.18935834,-0.6311957,0.23392455,0.7148529,3.1415927,
1394396052183333897,-43,0.18908462,-0.63087046,0.23440582,0.7150548,3.1415927,
1394396052198958897,21,0.18913169,-0.63058543,0.23507567,0.7150739,3.1415927,
1394396052222396397,-92,0.18937473,-0.6304342,0.23563024,0.71496034,3.1415927,
1394396052238021397,56,0.18912283,-0.63069254,0.23539218,0.7148776,3.1415927,
1394396052261458897,-78,0.1890334,-0.6307292,0.23511186,0.7149612,3.1415927,
1394396052277083897,-120,0.18932176,-0.63104653,0.23496376,0.7146535,3.1415927,
1394396052300521397,123,0.19021034,-0.63117486,0.23580414,0.7140271,3.1415927,
1394396052323958897,-51,0.18973677,-0.6314981,0.23558255,0.71394044,3.1415927,
1394396052339583897,-111,0.18930446,-0.63181955,0.23544922,0.7138148,3.1415927,
1394396052363021397,-36,0.18874522,-0.6317148,0.23533274,0.7140939,3.1415927,
1394396052378646397,66,0.18825497,-0.6313398,0.2351849,0.71460354,3.1415927,
