1394397502410627069,3,9.668451,0.02582032,1.6403542,
1394397502430524530,3,9.671411,0.02961918,1.6227522,
1394397502450727167,3,9.673453,0.03285719,1.6104673,
1394397502470288934,3,9.675986,0.036768615,1.5950937,
1394397502486798944,3,9.677842,0.038227294,1.5837611,
1394397502509992303,3,9.679759,0.038072217,1.572009,
1394397502528211298,3,9.680866,0.036847074,1.5652014,
1394397502550122919,3,9.68089,0.035179406,1.5650933,
1394397502570142450,3,9.680298,0.035607412,1.5687447,
1394397502589521112,3,9.67898,0.036169536,1.576839,
1394397502609388055,3,9.678856,0.035946894,1.5776074,
1394397502629224481,3,9.678398,0.032654285,1.580483,
1394397502649121942,3,9.677067,0.028331824,1.5887026,
1394397502669019403,3,9.676716,0.026444912,1.5908666,
1394397502688886346,3,9.676828,0.024319192,1.5902208,
1394397502708753290,3,9.677272,0.024065774,1.5875192,
1394397502728742303,3,9.67875,0.025752889,1.578456,
1394397502748670282,3,9.679923,0.02889769,1.5711945,
1394397502768628778,3,9.681133,0.027980214,1.563736,
1394397502788739862,3,9.68188,0.025521211,1.5591456,
1394397502808667841,3,9.682536,0.022878155,1.5551078,
1394397502828015985,3,9.68289,0.021250732,1.5529262,
1394397502847913446,3,9.682525,0.018397989,1.5552386,
1394397502867780389,3,9.682263,0.015441114,1.5568944,
1394397502886090936,3,9.681809,0.013053236,1.5597416,
1394397502905896845,3,9.681449,0.01372779,1.5619694,
1394397502927411737,3,9.6812105,0.012215529,1.5634606,
1394397502947309198,3,9.680253,0.009752339,1.5693897,
1394397502963849725,3,9.679432,0.0114612,1.574439,
1394397502987043085,3,9.67866,0.01627222,1.5791358,
1394397503007093134,3,9.678372,0.017872304,1.5808802,
1394397503026807489,3,9.678718,0.015068369,1.5787904,
1394397503046735468,3,9.678524,0.00835824,1.5800282,
1394397503066541376,3,9.678013,0.002234753,1.5831791,
1394397503083966913,3,9.676742,-0.0047834,1.5909204,
1394397503106885614,3,9.676258,-0.01070649,1.5938313,
1394397503126203241,3,9.676458,-0.01580598,1.5925726,
1394397503146070184,3,9.6783,-0.01980271,1.5812955,
1394397503165967645,3,9.679619,-0.024576576,1.5731347,
1394397503185865106,3,9.679565,-0.029850118,1.573374,
1394397503203260126,3,9.6795225,-0.036028165,1.5735065,
1394397503225598993,3,9.679644,-0.046784107,1.5724839,
1394397503245496454,3,9.679834,-0.05293465,1.5711122,
1394397503265912714,3,9.679202,-0.053749867,1.5749766,
1394397503285260858,3,9.679191,-0.05311758,1.5750675,
1394397503305127802,3,9.680391,-0.047476653,1.5678518,
1394397503325025262,3,9.680847,-0.041811384,1.5651957,
1394397503344892206,3,9.681193,-0.032469478,1.5632772,
1394397503364759149,3,9.681529,-0.025433704,1.5613214,
1394397503384656610,3,9.682129,-0.019430399,1.5576866,
1394397503404523553,3,9.682089,-0.019147342,1.557939,
1394397503424390497,3,9.680147,-0.021949066,1.5699211,
1394397503444287958,3,9.678911,-0.028369248,1.5774251,
1394397503464795770,3,9.677555,-0.039366018,1.5854865,
1394397503484021845,3,9.676402,-0.043352515,1.5924034,
1394397503503919305,3,9.677199,-0.048603892,1.5873977,
1394397503524305048,3,9.679803,-0.05165368,1.5713464,
1394397503543775262,3,9.680247,-0.053022075,1.5685613,
1394397503564038934,3,9.679705,-0.047275137,1.5720949,
1394397503583936395,3,9.679965,-0.034815323,1.5708122,
1394397503603406610,3,9.680519,-0.019178782,1.5676668,
1394397503623670282,3,9.679769,-0.006485242,1.5723982,
1394397503640973749,3,9.679054,0.0028940735,1.5767984,
1394397503660840692,3,9.679232,0.010504956,1.5756747,
1394397503682813348,3,9.681136,0.022745403,1.5638015,
1394397503697736444,3,9.683161,0.034545913,1.5510007,
1394397503717603387,3,9.685234,0.04555354,1.5377072,
1394397503742444696,3,9.685352,0.045839652,1.536955,
1394397503762921991,3,9.684637,0.039582912,1.54163,
1394397503782392206,3,9.682766,0.030263659,1.5535508,
1394397503802869501,3,9.6799135,0.02805465,1.5712668,
1394397503816999139,3,9.678837,0.029026246,1.5778658,
