1394397591033680777,0,-0.11445618,0.33544922,0.79345703,0.006134033,0.008880615,0.010314941,
1394397591053822378,0,0.11909485,-0.12466431,0.9359436,0.006134033,0.008880615,0.010314941,
1394397591073963980,0,0.07624817,-0.3242798,0.98191833,0.006134033,0.008880615,0.010314941,
1394397591094105581,0,-0.1821289,-0.15733337,1.0872345,0.006134033,0.008880615,0.010314941,
1394397591114247183,0,-0.40093994,-0.030380249,1.25914,0.006134033,0.008880615,0.010314941,
1394397591134388785,0,-0.4406433,-0.050949097,1.4630432,0.006134033,0.008880615,0.010314941,
1394397591154530386,0,-0.23338318,-0.31930542,1.7175598,0.006134033,0.008880615,0.010314941,
1394397591174671988,0,-0.1348877,-0.3776245,1.9004211,0.006134033,0.008880615,0.010314941,
1394397591194813589,0,-0.23138428,-0.35591125,1.9459076,0.006134033,0.008880615,0.010314941,
1394397591214955191,0,-0.26254272,-0.1640625,1.9837646,0.006134033,0.008880615,0.010314941,
1394397591235096792,0,-0.16767883,-0.11859131,2.060028,0.006134033,0.008880615,0.010314941,
1394397591255238394,0,-0.23805237,-0.358078,2.1714172,0.006134033,0.008880615,0.010314941,
1394397591275379995,0,-0.30929565,-0.83303833,2.2633667,0.006134033,0.008880615,0.010314941,
1394397591295521597,0,-0.43995667,-1.0525513,2.4213562,0.006134033,0.008880615,0.010314941,
1394397591315679786,0,-0.68107605,-1.0659943,2.651001,0.006134033,0.008880615,0.010314941,
1394397591335821387,0,-0.7952728,-1.0752258,2.887497,0.006134033,0.008880615,0.010314941,
1394397591355962989,0,-0.95809937,-1.3769531,3.061386,0.006134033,0.008880615,0.010314941,
1394397591376104590,0,-0.9716644,-1.639679,2.7460327,0.006134033,0.008880615,0.010314941,
1394397591396246192,0,-0.7888794,-1.1969452,2.3726044,0.006134033,0.008880615,0.010314941,
1394397591416387793,0,-0.3771057,-0.3237915,2.1116943,0.006134033,0.008880615,0.010314941,
1394397591436529395,0,0.23713684,0.18649292,2.0374756,0.006134033,0.008880615,0.010314941,
1394397591456670997,0,0.580246,-0.23234558,2.1239624,0.006134033,0.008880615,0.010314941,
1394397591476812598,0,0.52012634,-0.9009857,2.04924,0.006134033,0.008880615,0.010314941,
1394397591496954200,0,0.25953674,-1.5909729,1.6781921,0.006134033,0.008880615,0.010314941,
1394397591517095801,0,0.40541077,-1.339859,1.3806,0.006134033,0.008880615,0.010314941,
1394397591537237403,0,0.23342896,-1.7965393,0.9698181,0.006134033,0.008880615,0.010314941,
